,network,node,k,ke,keN,s,sN,kc,kcN,bias
0,Bortezomib Responses in U266 Human Myeloma Cells,FLIP,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Bortezomib Responses in U266 Human Myeloma Cells,CDK4,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Bortezomib Responses in U266 Human Myeloma Cells,RAS,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Bortezomib Responses in U266 Human Myeloma Cells,RAC,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Bortezomib Responses in U266 Human Myeloma Cells,BAX,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,Bortezomib Responses in U266 Human Myeloma Cells,IL6,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Bortezomib Responses in U266 Human Myeloma Cells,pRB,3,1.25,0.4166666666666667,1.0,0.3333333333333333,0.25,0.08333333333333337,0.25
0,Bortezomib Responses in U266 Human Myeloma Cells,AKT,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Bortezomib Responses in U266 Human Myeloma Cells,p27,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.0625
0,Bortezomib Responses in U266 Human Myeloma Cells,MKK4,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Bortezomib Responses in U266 Human Myeloma Cells,STRESS,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Bortezomib Responses in U266 Human Myeloma Cells,PI3K,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Bortezomib Responses in U266 Human Myeloma Cells,cJun,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Bortezomib Responses in U266 Human Myeloma Cells,ERK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Bortezomib Responses in U266 Human Myeloma Cells,MITO,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Bortezomib Responses in U266 Human Myeloma Cells,pSTAT3,5,1.25,0.25,0.75,0.15,0.5,0.1,0.125
0,Bortezomib Responses in U266 Human Myeloma Cells,Bort,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Bortezomib Responses in U266 Human Myeloma Cells,X,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Bortezomib Responses in U266 Human Myeloma Cells,TNFAR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Bortezomib Responses in U266 Human Myeloma Cells,TNFA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Bortezomib Responses in U266 Human Myeloma Cells,SHP1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,BT474 Breast Cell Line Long-term ErbB Network,p53,6,1.078125,0.1796875,0.1875,0.03125,0.890625,0.1484375,0.984375
0,BT474 Breast Cell Line Long-term ErbB Network,ERK1_2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,BT474 Breast Cell Line Long-term ErbB Network,cJUN,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,BT474 Breast Cell Line Long-term ErbB Network,ERBB3,6,1.4453125,0.24088541666666666,0.75,0.125,0.6953125,0.11588541666666666,0.109375
0,BT474 Breast Cell Line Long-term ErbB Network,TSC2,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.0625
0,BT474 Breast Cell Line Long-term ErbB Network,p70S6K,5,1.3984375,0.2796875,0.6875,0.1375,0.7109375,0.14218749999999997,0.09375
0,BT474 Breast Cell Line Long-term ErbB Network,AKT,5,1.609375,0.321875,1.1875,0.2375,0.421875,0.08437500000000003,0.46875
0,BT474 Breast Cell Line Long-term ErbB Network,Nfkb,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,BT474 Breast Cell Line Long-term ErbB Network,CyclinD1,5,1.609375,0.321875,1.1875,0.2375,0.421875,0.08437500000000003,0.46875
0,BT474 Breast Cell Line Long-term ErbB Network,RB,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,BT474 Breast Cell Line Long-term ErbB Network,p38,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,BT474 Breast Cell Line Long-term ErbB Network,ERBB2,5,1.3984375,0.2796875,0.6875,0.1375,0.7109375,0.14218749999999997,0.09375
0,BT474 Breast Cell Line Long-term ErbB Network,PTEN,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,BT474 Breast Cell Line Long-term ErbB Network,BAX,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,BT474 Breast Cell Line Long-term ErbB Network,GSK3a_b,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,BT474 Breast Cell Line Long-term ErbB Network,PRAS,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,BT474 Breast Cell Line Long-term ErbB Network,ERBB1,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,BT474 Breast Cell Line Long-term ErbB Network,cRAF,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,BT474 Breast Cell Line Long-term ErbB Network,FoxO1_3a,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,BT474 Breast Cell Line Long-term ErbB Network,RPS6,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,BT474 Breast Cell Line Long-term ErbB Network,CyclinB1,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,BT474 Breast Cell Line Long-term ErbB Network,trastuzumab,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,BT474 Breast Cell Line Long-term ErbB Network,erlotinib,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,BT474 Breast Cell Line Long-term ErbB Network,pertuzumab,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,BT474 Breast Cell Line Long-term ErbB Network,stimulus,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,BT474 Breast Cell Line Short-term ErbB Network,PKCa,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,BT474 Breast Cell Line Short-term ErbB Network,MEK1_2,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,BT474 Breast Cell Line Short-term ErbB Network,p70S6K,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,BT474 Breast Cell Line Short-term ErbB Network,mTOR,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,BT474 Breast Cell Line Short-term ErbB Network,ERK1_2,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,BT474 Breast Cell Line Short-term ErbB Network,PDK1,5,1.125,0.225,0.3125,0.0625,0.8125,0.1625,0.96875
0,BT474 Breast Cell Line Short-term ErbB Network,AKT,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,BT474 Breast Cell Line Short-term ErbB Network,ERBB3,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,BT474 Breast Cell Line Short-term ErbB Network,ERBB1,5,1.583333333333333,0.3166666666666666,1.0625,0.2125,0.520833333333333,0.1041666666666666,0.21875
0,BT474 Breast Cell Line Short-term ErbB Network,ERBB2,6,1.4453125,0.24088541666666666,0.75,0.125,0.6953125,0.11588541666666666,0.109375
0,BT474 Breast Cell Line Short-term ErbB Network,PLCg,5,1.125,0.225,0.3125,0.0625,0.8125,0.1625,0.96875
0,BT474 Breast Cell Line Short-term ErbB Network,trastuzumab,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,BT474 Breast Cell Line Short-term ErbB Network,pertuzumab,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,BT474 Breast Cell Line Short-term ErbB Network,erlotinib,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,BT474 Breast Cell Line Short-term ErbB Network,HRG,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,BT474 Breast Cell Line Short-term ErbB Network,EGF,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Budding Yeast Cell Cycle 2009,SMBF,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,Budding Yeast Cell Cycle 2009,Cln2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Budding Yeast Cell Cycle 2009,S,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,Budding Yeast Cell Cycle 2009,Cdh1,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.5625
0,Budding Yeast Cell Cycle 2009,CD,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.0625
0,Budding Yeast Cell Cycle 2009,SFF,6,2.2760416666666665,0.37934027777777773,1.5625,0.2604166666666667,0.7135416666666665,0.11892361111111105,0.390625
0,Budding Yeast Cell Cycle 2009,Clb2,6,1.954427083333334,0.3257378472222223,1.25,0.20833333333333334,0.7044270833333339,0.11740451388888898,0.234375
0,Budding Yeast Cell Cycle 2009,Swi5,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Budding Yeast Cell Cycle 2009,Cln3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Budding Yeast Cell Cycle 2009,B,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,Budding Yeast Cell Cycle 2009,FEAR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Budding Yeast Cell Cycle 2009,Clb5,3,1.25,0.4166666666666667,1.0,0.3333333333333333,0.25,0.08333333333333337,0.25
0,Budding Yeast Cell Cycle 2009,M,4,1.6979166666666665,0.42447916666666663,1.25,0.3125,0.4479166666666665,0.11197916666666663,0.3125
0,Budding Yeast Cell Cycle 2009,Cdc20,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Budding Yeast Cell Cycle 2009,MEN,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Budding Yeast Cell Cycle 2009,CKI,6,2.1614583333333335,0.3602430555555556,1.375,0.22916666666666666,0.7864583333333335,0.13107638888888892,0.3125
0,Budding Yeast Cell Cycle 2009,Yhp1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Budding Yeast Cell Cycle 2009,Cdc14,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Budding Yeast Cell Cycle,SMBF,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Budding Yeast Cell Cycle,Sic1,6,2.3515625,0.3919270833333333,1.5625,0.2604166666666667,0.7890625,0.13151041666666663,0.4375
0,Budding Yeast Cell Cycle,Whi5,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Budding Yeast Cell Cycle,Clb2,5,1.928645833333333,0.38572916666666657,1.1875,0.2375,0.741145833333333,0.14822916666666658,0.21875
0,Budding Yeast Cell Cycle,Swe1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Budding Yeast Cell Cycle,FEAR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Budding Yeast Cell Cycle,Swi5,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.0625
0,Budding Yeast Cell Cycle,SFF,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Budding Yeast Cell Cycle,Cln2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Budding Yeast Cell Cycle,Yhp1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Budding Yeast Cell Cycle,Clb5,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Budding Yeast Cell Cycle,Cln3,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Budding Yeast Cell Cycle,Cdc20,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Budding Yeast Cell Cycle,Cdc14,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Budding Yeast Cell Cycle,MEN,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Budding Yeast Cell Cycle,Cdh1,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.5625
0,Budding Yeast Cell Cycle,SpindleCP,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Budding Yeast Cell Cycle,BuddingCP,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Budding Yeast Cell Cycle,Size,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Budding Yeast Cell Cycle,Start,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Cardiac development,Tbx1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Cardiac development,Dkk1,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Cardiac development,GATAs,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Cardiac development,exogen_CanWnt_I,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Cardiac development,canWnt,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Cardiac development,Fgf8,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Cardiac development,Nkx2_5,7,1.7221354166666671,0.2460193452380953,0.859375,0.12276785714285714,0.8627604166666671,0.12325148809523816,0.8828125
0,Cardiac development,Bmp2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Cardiac development,exogen_canWnt_II,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Cardiac development,exogen_BMP2_II,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Cardiac development,Mesp1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Cardiac development,Isl1,5,1.3984375,0.2796875,0.6875,0.1375,0.7109375,0.14218749999999997,0.90625
0,Cardiac development,Foxc1_2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Cardiac development,Tbx5,6,1.677083333333334,0.279513888888889,1.0625,0.17708333333333334,0.6145833333333339,0.10243055555555566,0.203125
0,Cardiac development,exogen_BMP2_I,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,Nck,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,GalphaS_R,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,MEK6,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,CD26,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,GFI1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,IL12RB2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IL10R,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,CD4 T cell signaling,TGFB,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,CD4 T cell signaling,IL27R,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,CD4 T cell signaling,IL6R,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,CD4 T cell signaling,TGFBR,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,cAMP,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,JNK,4,1.520833333333333,0.38020833333333326,1.0,0.25,0.520833333333333,0.13020833333333326,0.8125
0,CD4 T cell signaling,JAK1,5,1.609375,0.321875,1.1875,0.2375,0.421875,0.08437500000000003,0.46875
0,CD4 T cell signaling,EPAC,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,ERK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,ITK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,Cas,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,CD4 T cell signaling,TBET,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,CD4 T cell signaling,Sos,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,Grb2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,SHP2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,NFAT,5,2.109375,0.421875,1.4375,0.2875,0.671875,0.13437500000000002,0.34375
0,CD4 T cell signaling,Src,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,F_Actin,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,CD4 T cell signaling,Calcineurin,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,Profilin,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,G_Actin,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,RORGT,3,2.0,0.6666666666666666,1.5,0.5,0.5,0.16666666666666663,0.5
0,CD4 T cell signaling,IL4,8,1.6204427083333321,0.20255533854166652,1.109375,0.138671875,0.5110677083333321,0.06388346354166652,0.51171875
0,CD4 T cell signaling,C3G,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,RIAM,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,GSK-3b,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IL9R,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,IL4R,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,CD4 T cell signaling,FAK_576_577,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,CD4 T cell signaling,Galpha_iR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,ROCK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,JAK2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,CD4 T cell signaling,FAK_Tyr397,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,PKC,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IL10,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,CD4 T cell signaling,NFKB,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,CD4 T cell signaling,STAT5_HIGH,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,PDK1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,Shc1,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,CD4 T cell signaling,HLX,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,PI3K,7,1.19921875,0.17131696428571427,0.265625,0.03794642857142857,0.93359375,0.1333705357142857,0.9765625
0,CD4 T cell signaling,BRAF,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,CD28,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,SOCS3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,RUNX3,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,CD4 T cell signaling,BCL10_Malt1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,SLP-76,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,ICOS,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,Ca2+,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,STAT5,6,1.078125,0.1796875,0.1875,0.03125,0.890625,0.1484375,0.984375
0,CD4 T cell signaling,IL4R_HIGH,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,CD4 T cell signaling,IKB,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,GATA3,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,CD4 T cell signaling,MEK1_2,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,CD4 T cell signaling,Galpha12_13R,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,PKA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IL4RA_HIGH,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IFNBR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,PLCg,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,CD4 T cell signaling,Galpha_Q,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IL2RA,5,1.609375,0.321875,1.1875,0.2375,0.421875,0.08437500000000003,0.46875
0,CD4 T cell signaling,NIK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,STAT6,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,Cdc42,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,IRSp53,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IL18R1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,RAF1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,ITAMS,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IL23R,6,1.2843749999999998,0.21406249999999996,0.4375,0.07291666666666667,0.8468749999999998,0.1411458333333333,0.046875
0,CD4 T cell signaling,TAK1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,SOCS1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,Dec2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,Lck,4,1.520833333333333,0.38020833333333326,1.0,0.25,0.520833333333333,0.13020833333333326,0.8125
0,CD4 T cell signaling,SYK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IL23,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,CD4 T cell signaling,Crk,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,CD3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IKKcomplex,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,CD4 T cell signaling,Ras,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,Paxillin,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,Vav,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,was,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,rac1,5,1.3984375,0.2796875,0.6875,0.1375,0.7109375,0.14218749999999997,0.90625
0,CD4 T cell signaling,ATF2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,Bcl10_Carma1_MALTI,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,CD4 T cell signaling,FOXP3,7,1.6807291666666666,0.24010416666666665,0.921875,0.13169642857142858,0.7588541666666666,0.10840773809523807,0.1484375
0,CD4 T cell signaling,IL15R,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.0625
0,CD4 T cell signaling,proliferation,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,CARMA1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,IL21,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,CD4 T cell signaling,AP1,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,CD4 T cell signaling,IL21R,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,CD4 T cell signaling,Gads,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IL22,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,CD4 T cell signaling,RhoA,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,adenyl_cyclase,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IL22R,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,FYN,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,CD4 T cell signaling,STAT4,4,1.6979166666666665,0.42447916666666663,1.25,0.3125,0.4479166666666665,0.11197916666666663,0.3125
0,CD4 T cell signaling,CD4,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,CD4 T cell signaling,ERM,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,LIMK,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,IRF1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,RASgrp,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,IFNG,10,1.842589750744045,0.1842589750744045,1.08984375,0.108984375,0.752746000744045,0.07527460007440451,0.208984375
0,CD4 T cell signaling,IRAK1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,AKT,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,N_WASP,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,CD4 T cell signaling,IL4RA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,CAV1_scaffold,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,CD4 T cell signaling,IP3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,ZAP-70,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,CD4 T cell signaling,Tyk2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,CD4 T cell signaling,IL17,9,1.2805175781250044,0.14227973090277826,0.21484375,0.023871527777777776,1.0656738281250044,0.11840820312500049,0.017578125
0,CD4 T cell signaling,IFNGR,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,CD4 T cell signaling,GADD45G,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,JAK3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,Arp2_3,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,IRF4,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,CD4 T cell signaling,P38,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,CD4 T cell signaling,PIP3_345,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
